timestamp,open,high,low,close,volume,spread
2025-07-06,3334.71,3342.851,3326.384,3328.994,2.6847,0.626
2025-07-07,3329.008,3345.912,3296.44,3334.725,99.409,0.55
2025-07-08,3334.722,3339.565,3287.204,3302.325,76.4497,0.58
2025-07-09,3302.33,3321.254,3282.688,3317.739,71.8564,0.555
2025-07-10,3317.748,3330.34,3310.195,3323.845,58.8483,0.541
2025-07-11,3323.795,3368.717,3323.635,3355.82,98.9719,0.639
2025-07-13,3363.875,3374.18,3359.667,3367.806,5.434,1.071
2025-07-14,3367.792,3375.083,3341.085,3345.351,60.1454,0.581
2025-07-15,3345.345,3366.426,3320.298,3331.092,57.3411,0.547
2025-07-16,3331.13,3377.62,3319.726,3346.575,79.4735,0.582
2025-07-17,3346.522,3347.46,3309.84,3340.355,64.6827,0.532
2025-07-18,3340.378,3361.315,3331.93,3350.33,52.9485,0.527
2025-07-20,3350.325,3350.572,3345.125,3349.176,1.2986,0.677
2025-07-21,3349.145,3402.838,3347.726,3396.562,66.2643,0.538
2025-07-22,3396.572,3433.497,3383.358,3427.5,66.6461,0.548
2025-07-23,3427.475,3439.044,3381.465,3390.085,85.288,0.573
2025-07-24,3390.138,3393.5,3351.485,3369.452,87.1186,0.588
2025-07-25,3369.45,3373.535,3325.07,3336.81,66.0772,0.537
2025-07-27,3317.572,3337.535,3317.572,3333.682,3.9888,0.649
2025-07-28,3333.68,3345.445,3301.79,3312.68,58.1683,0.543
2025-07-29,3312.66,3334.206,3308.109,3327.542,53.6805,0.543
2025-07-30,3327.525,3334.075,3268.165,3285.364,85.1477,0.539
2025-07-31,3285.348,3314.935,3282.844,3288.654,85.1963,0.556
2025-08-01,3288.664,3363.695,3281.694,3363.085,82.2799,0.549
2025-08-03,3365.696,3369.415,3354.635,3362.128,2.7462,0.673
2025-08-04,3362.125,3385.455,3345.056,3377.466,76.8881,0.516
2025-08-05,3377.486,3390.476,3349.882,3383.37,62.3554,0.521
2025-08-06,3383.31,3385.346,3358.258,3370.23,60.8863,0.531
2025-08-07,3370.265,3409.83,3365.3,3400.78,168.2586,0.855
2025-08-08,3400.702,3404.882,3375.524,3399.16,344.5096,0.844
2025-08-10,3398.282,3405.382,3390.075,3391.58,3.6954,0.991
2025-08-11,3391.605,3391.838,3341.28,3349.141,139.7344,0.563
2025-08-12,3349.146,3359.449,3331.125,3350.644,86.6781,0.544
2025-08-13,3350.76,3370.835,3342.732,3362.833,68.2876,0.528
2025-08-14,3362.86,3374.85,3329.9,3335.572,76.0073,0.533
2025-08-15,3335.57,3348.905,3332.454,3335.695,46.8458,0.516
2025-08-17,3336.845,3339.181,3323.618,3327.195,2.0421,0.586
2025-08-18,3327.224,3358.484,3326.888,3331.03,65.8521,0.512
2025-08-19,3331.01,3345.445,3312.945,3314.368,61.3034,0.503
2025-08-20,3314.22,3352.244,3311.555,3347.055,69.0223,0.518
2025-08-21,3347.03,3348.194,3325.216,3338.494,45.6192,0.512
2025-08-22,3338.474,3378.835,3321.43,3372.11,69.5475,0.504
2025-08-24,3371.455,3372.292,3365.955,3369.125,2.0367,0.578
2025-08-25,3369.105,3376.375,3351.72,3354.912,40.4606,0.511
2025-08-26,3354.99,3394.485,3351.46,3390.942,66.2595,0.533
2025-08-27,3390.87,3399.41,3373.92,3395.74,56.1064,0.526
2025-08-28,3395.765,3423.202,3384.725,3414.826,69.6119,0.578
2025-08-29,3414.812,3453.88,3404.425,3447.63,80.0596,0.544
2025-08-31,3446.606,3452.88,3442.345,3447.99,3.5644,0.861
